interaction_id,user_id,book_id,action
2732,3843,1004,view
2733,1360,1803,requested
2734,4112,2101,search
2735,3372,2007,view
2736,4619,140,search
2737,5037,1227,like
2738,1244,579,click
2739,848,1114,like
2740,5130,1333,click
2741,280,748,click
2742,774,1871,requested
2743,958,300,requested
2744,1770,918,view
2745,4944,954,view
2746,5139,1801,requested
2747,2790,1130,like
2748,5809,423,view
2749,1915,2026,click
2750,4584,2064,requested
2751,5590,683,click
2752,1346,263,like
2753,214,2250,requested
2754,481,1545,like
2755,1789,723,like
2756,5975,414,click
2757,4293,98,search
2758,2363,529,view
2759,878,1971,click
2760,2263,2005,requested
2761,72,1881,requested
2762,1185,338,requested
2763,2704,1265,requested
2764,4696,1373,like
2765,102,2123,requested
2766,1689,1984,view
2767,4215,1926,like
2768,1146,1980,view
2769,4618,905,requested
2770,2841,1863,click
2771,1648,519,search
2772,3445,446,like
2773,4873,1949,like
2774,1854,474,like
2775,5784,2023,view
2776,3420,1391,search
2777,4516,853,view
2778,1744,254,requested
2779,986,1747,search
2780,5168,1039,click
2781,5053,769,click
2782,2427,1352,like
2783,5282,1491,like
2784,1251,385,search
2785,3458,880,search
2786,4641,2032,click
2787,4346,871,view
2788,3149,2247,view
2789,4181,1422,like
2790,5613,1127,click
2791,2926,695,search
2792,1575,411,click
2793,4255,2117,click
2794,5080,1569,like
2795,5075,362,search
2796,2893,755,view
2797,4003,27,like
2798,5325,2180,requested
2799,4493,1862,like
2800,4626,1231,like
2801,4452,2176,search
2802,2421,1614,view
2803,5530,362,search
2804,2174,1528,like
2805,5241,495,like
2806,4023,2240,click
2807,1880,317,like
2808,3014,806,view
2809,5008,1349,view
2810,427,1032,like
2811,1898,2000,like
2812,5782,2128,requested
2813,3941,2165,search
2814,331,1059,like
2815,1410,1951,view
2816,5536,1306,click
2817,245,1749,view
2818,4414,670,click
2819,3627,1327,view
2820,4497,1161,view
2821,1347,2049,requested
2822,5448,1484,view
2823,5426,55,search
2824,4753,636,view
2825,512,2020,like
2826,1422,962,like
2827,729,970,requested
2828,754,1460,requested
2829,318,413,view
2830,2731,1823,view
2831,5052,1328,requested
2832,3317,1033,requested
2833,3153,2147,requested
2834,2636,1556,search
2835,698,219,click
2836,3614,608,view
2837,3378,622,click
2838,2269,1913,requested
2839,5049,1944,search
2840,3709,754,requested
2841,5928,608,like
2842,5349,123,requested
2843,2866,1732,click
2844,1530,496,like
2845,5008,322,click
2846,845,1392,like
2847,4694,1739,view
2848,4958,1843,like
2849,4844,1212,requested
2850,851,1223,search
2851,249,1694,requested
2852,5549,684,view
2853,454,1430,like
2854,5209,1910,like
2855,4001,72,click
2856,5233,663,click
2857,3510,430,search
2858,5351,949,view
2859,1429,311,requested
2860,701,1782,search
2861,4382,1768,like
2862,453,208,search
2863,297,920,like
2864,2572,953,search
2865,4292,43,search
2866,532,1906,requested
2867,4351,2037,view
2868,2904,200,requested
2869,604,256,requested
2870,2573,1869,like
2871,5954,1714,click
2872,1616,639,click
2873,5722,1020,click
2874,1787,714,search
2875,5647,760,click
2876,5967,441,requested
2877,1655,957,search
2878,3536,585,view
2879,2829,2163,search
2880,57,1252,search
2881,1671,118,like
2882,3107,2227,click
2883,2484,942,click
2884,5498,2019,click
2885,4445,673,click
2886,1227,740,requested
2887,2698,910,click
2888,1160,752,requested
2889,3473,886,click
2890,4530,791,like
2891,1658,198,view
2892,893,1515,requested
2893,762,1221,view
2894,4054,211,requested
2895,3761,475,search
2896,4537,1164,search
2897,757,1437,click
2898,5785,2075,search
2899,1578,1836,view
2900,4434,2059,requested
2901,1963,1072,like
2902,2051,160,view
2903,625,526,click
2904,4,178,click
2905,1356,1335,view
2906,5382,79,click
2907,1502,679,like
2908,5419,1688,requested
2909,3265,740,click
2910,4177,1237,requested
2911,1213,885,search
2912,3434,2080,requested
2913,88,1711,search
2914,4474,346,like
2915,1787,1531,view
2916,1679,661,click
2917,2534,1496,view
2918,2036,1296,search
2919,52,399,click
2920,5960,1051,requested
2921,5280,1612,view
2922,4094,997,requested
2923,661,1733,requested
2924,3856,86,click
2925,2537,199,click
2926,712,591,requested
2927,4394,878,click
2928,2431,869,click
2929,5218,995,click
2930,2873,2229,click
2931,3646,207,click
2932,3659,1796,requested
2933,2562,1402,click
2934,4304,759,like
2935,5934,538,like
2936,3200,1269,like
2937,2237,271,requested
2938,1049,303,search
2939,1888,2059,search
2940,1105,1453,search
2941,1859,2056,view
2942,2258,2142,like
2943,1974,1918,like
2944,4894,1060,view
2945,3823,625,like
2946,4955,315,like
2947,4646,1811,search
2948,1398,824,requested
2949,1378,1815,requested
2950,5121,1638,requested
2951,3709,1821,view
2952,97,188,click
2953,186,259,requested
2954,4996,938,requested
2955,2398,341,like
2956,5202,23,search
2957,3397,1794,search
2958,5926,163,requested
2959,579,1902,view
2960,1156,1151,requested
2961,2502,1275,requested
2962,3967,2139,view
2963,3592,637,click
2964,4636,930,requested
2965,4822,180,view
2966,4910,543,like
2967,1824,628,click
2968,5531,1069,click
2969,4111,501,click
2970,3217,850,like
2971,2960,360,search
2972,1078,362,search
2973,5284,100,search
2974,3040,1462,requested
2975,4835,497,click
2976,4818,1951,requested
2977,4579,1102,click
2978,5230,2013,search
2979,5964,2034,like
2980,3600,498,search
2981,3783,2196,search
2982,2900,749,search
2983,923,7,search
2984,2357,2206,like
2985,1330,1269,click
2986,1256,935,view
2987,2073,54,view
2988,716,1558,view
2989,2380,661,click
2990,2194,1890,requested
2991,1450,792,like
2992,510,1433,requested
2993,4450,1614,view
2994,4733,938,requested
2995,5803,322,view
2996,4199,612,click
2997,2088,1987,view
2998,425,2146,requested
2999,5516,109,view
3000,1279,1354,click
3001,2337,445,view
3002,1556,1659,view
3003,2008,132,view
3004,2772,176,click
3005,535,1510,view
3006,3293,1013,requested
3007,213,521,like
3008,908,1313,search
3009,2722,851,requested
3010,2169,1493,search
3011,3078,2113,view
3012,4236,494,click
3013,2611,217,view
3014,1708,1529,requested
3015,3674,268,like
3016,2262,981,view
3017,5348,947,search
3018,523,108,requested
3019,1759,119,click
3020,1861,1325,view
3021,2450,977,requested
3022,5115,1286,search
3023,1955,612,like
3024,2047,263,like
3025,3057,416,view
3026,2007,1280,view
3027,5804,1033,like
3028,689,991,requested
3029,5634,1757,view
3030,3091,229,view
3031,2649,1944,like
3032,5121,2019,search
3033,5803,65,search
3034,5766,1188,view
3035,3586,1892,search
3036,3149,543,click
3037,1510,627,like
3038,4904,843,search
3039,1226,2008,view
3040,1758,1121,view
3041,4356,264,click
3042,5558,64,click
3043,1776,598,click
3044,1495,1520,search
3045,2112,1163,view
3046,865,667,click
3047,100,1877,search
3048,3583,674,view
3049,5401,153,click
3050,5562,1809,view
3051,4271,1895,click
3052,5287,584,requested
3053,4176,2215,like
3054,4503,1407,click
3055,205,2117,like
3056,2091,218,requested
3057,667,599,search
3058,1480,387,requested
3059,5048,1344,click
3060,2570,1012,view
3061,427,2052,like
3062,2036,1837,search
3063,2167,1056,requested
3064,4414,149,requested
3065,5109,778,view
3066,5205,1403,view
3067,2912,1285,requested
3068,3362,142,like
3069,5851,679,requested
3070,149,1816,search
3071,4775,1206,search
3072,5053,597,like
3073,35,2236,click
3074,3626,302,requested
3075,2696,682,search
3076,1593,1161,like
3077,5259,702,view
3078,3853,2143,view
3079,312,2054,like
3080,5136,34,requested
3081,285,1828,view
3082,1762,1930,like
3083,3536,240,requested
3084,4408,20,search
3085,3697,1370,requested
3086,977,1764,like
3087,260,1196,like
3088,5472,2027,click
3089,3333,1536,requested
3090,5698,1355,requested
3091,2823,411,like
3092,4806,2052,search
3093,5029,86,click
3094,3159,67,like
3095,612,2207,requested
3096,3900,1336,search
3097,119,890,view
3098,1936,1580,requested
3099,1124,1832,click
3100,4518,775,like
3101,1169,2182,search
3102,4967,1640,view
3103,2619,443,click
3104,520,506,search
3105,2532,1768,requested
3106,4170,879,click
3107,231,1701,view
3108,4986,1468,requested
3109,5197,613,like
3110,5905,1926,requested
3111,3372,2,click
3112,2935,1396,search
3113,4649,1041,view
3114,1885,1438,view
3115,1171,760,requested
3116,2984,700,click
3117,4389,848,click
3118,1818,444,requested
3119,1208,793,click
3120,4660,429,requested
3121,1362,1401,like
3122,2283,2211,view
3123,3519,728,click
3124,154,340,requested
3125,95,114,view
3126,1245,1557,click
3127,3094,470,view
3128,2048,576,view
3129,4896,1157,like
3130,2885,904,like
3131,3762,1140,like
3132,1274,1399,view
3133,839,1047,search
3134,3801,1121,click
3135,5742,340,view
3136,1343,743,view
3137,2005,191,click
3138,5042,719,requested
3139,3274,131,requested
3140,269,1523,requested
3141,4462,1745,requested
3142,1322,2019,like
3143,5109,1971,requested
3144,3951,287,requested
3145,5993,1135,like
3146,776,900,view
3147,1487,493,like
3148,4735,5,like
3149,2710,1530,search
3150,1380,397,search
3151,4762,739,requested
3152,5777,386,like
3153,5761,930,click
3154,3875,657,search
3155,5129,400,click
3156,845,317,like
3157,3364,1443,view
3158,1638,1155,requested
3159,1546,31,click
3160,1937,1137,view
3161,5919,1241,requested
3162,592,1917,like
3163,4991,12,click
3164,4373,547,view
3165,3323,2184,click
3166,5172,1686,search
3167,196,1213,view
3168,796,830,search
3169,171,1481,view
3170,4639,1593,requested
3171,3737,758,requested
3172,5810,239,view
3173,4519,179,view
3174,2166,360,requested
3175,974,176,requested
3176,3985,287,search
3177,3339,2167,click
3178,3454,1488,requested
3179,1070,671,view
3180,4299,1192,click
3181,659,172,click
3182,5322,2125,search
3183,3720,556,requested
3184,338,1738,requested
3185,1102,1089,like
3186,554,2108,click
3187,3933,2206,click
3188,3713,1806,like
3189,4352,1726,like
3190,547,1553,click
3191,3218,845,like
3192,3063,1131,requested
3193,2945,1622,view
3194,3673,274,like
3195,3579,482,click
3196,4281,1029,click
3197,2677,451,view
3198,166,1182,click
3199,3713,800,requested
3200,3777,763,search
3201,3134,612,view
3202,3080,728,search
3203,2531,1355,like
3204,81,1786,click
3205,3130,896,view
3206,3611,1468,search
3207,1916,1515,requested
3208,3847,1664,view
3209,1237,2053,requested
3210,4364,2162,like
3211,5491,1311,view
3212,2216,1674,like
3213,3041,1912,requested
3214,108,34,like
3215,1791,477,view
3216,2994,52,click
3217,4210,664,search
3218,4619,991,click
3219,272,1580,like
3220,5191,1500,view
3221,4116,1602,view
3222,2618,20,like
3223,4995,511,requested
3224,518,616,view
3225,2932,1538,requested
3226,711,903,like
3227,616,60,like
3228,5270,702,click
3229,5270,1383,like
3230,2824,1414,search
3231,5932,1405,requested
3232,3792,486,search
3233,2812,781,requested
3234,5125,1405,like
3235,1116,31,requested
3236,5598,291,search
3237,1410,1743,like
3238,5545,799,requested
3239,4585,2127,search
3240,517,161,view
3241,4188,2160,view
3242,459,1801,view
3243,2814,622,view
3244,1562,1058,like
3245,3725,1959,click
3246,3522,174,requested
3247,591,104,search
3248,762,1443,like
3249,774,2039,like
3250,2633,831,requested
3251,3838,180,search
3252,5237,1310,view
3253,2135,1814,click
3254,1556,635,view
3255,1226,1021,search
3256,3133,780,click
3257,191,2162,view
3258,5702,1961,like
3259,2241,2107,view
3260,3250,1073,click
3261,5967,68,search
3262,2247,959,like
3263,4904,1415,search
3264,468,781,view
3265,1270,318,search
3266,4448,1709,like
3267,3725,1456,requested
3268,4708,2194,requested
3269,1256,786,like
3270,5618,251,click
3271,1592,1426,search
3272,2205,10,search
3273,1391,2085,like
3274,4552,639,search
3275,4468,1356,like
3276,3838,2040,view
3277,2741,1138,search
3278,5786,60,search
3279,234,1736,click
3280,5680,1304,like
3281,667,847,view
3282,4053,1896,like
3283,1072,681,view
3284,3549,1703,like
3285,2583,1086,requested
3286,1375,1196,click
3287,3170,70,requested
3288,4029,507,search
3289,270,1072,search
3290,5362,1403,like
3291,2027,999,requested
3292,378,1016,requested
3293,1773,1822,requested
3294,695,1053,view
3295,1175,2169,view
3296,2393,307,like
3297,1876,1586,requested
3298,2955,1447,view
3299,5281,1050,view
3300,5637,391,search
3301,5680,1951,search
3302,5286,1675,like
3303,2582,1326,search
3304,5959,1140,like
3305,4460,713,requested
3306,4369,1020,like
3307,5563,2059,click
3308,5064,1351,click
3309,3461,27,view
3310,581,1561,click
3311,4603,1590,like
3312,2739,512,view
3313,3735,314,requested
3314,1022,2196,view
3315,3561,702,view
3316,5022,1600,requested
3317,658,337,like
3318,529,488,click
3319,878,1511,requested
3320,2405,2025,requested
3321,4002,415,search
3322,3593,1460,requested
3323,1024,1677,search
3324,4318,977,click
3325,1224,1707,search
3326,5502,1980,click
3327,5650,1048,like
3328,2518,106,view
3329,1038,1005,view
3330,4838,1536,search
3331,906,138,click
3332,4729,1784,click
3333,4981,1718,search
3334,1314,1642,click
3335,74,1015,view
3336,3610,327,requested
3337,312,637,like
3338,2178,399,requested
3339,3420,1888,requested
3340,934,1117,like
3341,325,492,search
3342,3716,299,click
3343,2040,840,like
3344,2638,2144,click
3345,4349,1193,search
3346,1264,244,like
3347,3451,156,view
3348,5317,1609,click
3349,274,529,requested
3350,1155,1771,click
3351,4999,2045,search
3352,1209,625,click
3353,4828,1263,click
3354,2488,409,view
3355,2516,1169,requested
3356,4326,1924,requested
3357,5698,163,like
3358,2366,1642,search
3359,3179,1460,click
3360,3362,404,click
3361,3812,1696,requested
3362,3252,1987,requested
3363,559,1202,requested
3364,2014,2249,view
3365,3999,1213,requested
3366,2788,102,click
3367,5650,214,click
3368,4142,116,requested
3369,1627,1876,like
3370,4971,1365,search
3371,2095,682,view
3372,609,1783,like
3373,578,475,search
3374,4086,1986,search
3375,2871,437,click
3376,408,473,search
3377,2665,330,click
3378,313,574,requested
3379,5902,469,click
3380,287,626,search
3381,4890,1445,click
3382,5353,801,like
3383,4358,1937,click
3384,1692,1761,search
3385,1781,207,like
3386,5290,137,search
3387,2298,1497,like
3388,5345,2008,like
3389,4240,248,click
3390,2517,775,click
3391,2017,788,search
3392,3663,67,search
3393,355,2044,requested
3394,34,2172,requested
3395,742,160,view
3396,3102,1415,view
3397,5314,1622,like
3398,5761,1867,requested
3399,1762,2235,requested
3400,1417,1278,view
3401,1698,1133,search
3402,1634,373,click
3403,2602,192,click
3404,2032,288,like
3405,4459,384,like
3406,1077,1005,view
3407,5850,1394,click
3408,3314,818,like
3409,3923,1659,search
3410,1353,465,click
3411,3638,1552,search
3412,2240,2185,view
3413,4059,1699,click
3414,134,1834,view
3415,4054,2030,view
3416,2519,1446,click
3417,4011,1630,click
3418,2060,151,like
3419,3367,103,like
3420,1508,730,requested
3421,2880,2158,click
3422,878,1026,requested
3423,4445,1227,click
3424,2824,156,view
3425,476,1016,search
3426,4577,70,search
3427,461,1511,search
3428,5430,1845,like
3429,4643,100,view
3430,5454,480,view
3431,3697,766,search
3432,3905,1276,search
3433,3215,1335,search
3434,2636,1526,requested
3435,3433,2159,like
3436,4079,2242,requested
3437,5453,1292,search
3438,3201,2048,click
3439,680,1461,requested
3440,2808,1727,click
3441,1727,1797,like
3442,5609,1117,search
3443,4115,253,click
3444,2837,981,click
3445,3121,1125,requested
3446,1550,572,like
3447,5859,760,click
3448,1359,1891,click
3449,2955,826,requested
3450,2570,104,requested
3451,687,1026,view
3452,4145,321,like
3453,347,892,view
3454,2325,469,like
3455,3132,2207,like
3456,2651,2057,search
3457,267,389,requested
3458,3418,171,like
3459,5247,783,search
3460,1057,1378,search
3461,2928,1317,requested
3462,382,606,requested
3463,2791,841,like
3464,5614,640,search
3465,5983,2043,requested
3466,5092,2186,requested
3467,4496,435,view
3468,514,747,requested
3469,511,2154,requested
3470,5040,831,requested
3471,4813,2231,click
3472,5333,1195,view
3473,5781,12,like
3474,5714,689,like
3475,3624,1323,click
3476,1923,332,click
3477,2674,831,search
3478,4308,1590,requested
3479,595,1669,view
3480,5461,1496,like
3481,2738,1969,requested
3482,4972,467,search
3483,2306,1341,search
3484,1680,2017,view
3485,5786,602,click
3486,4619,863,click
3487,5493,1389,like
3488,2003,1882,like
3489,4675,2049,like
3490,2937,1451,click
3491,1763,1379,requested
3492,3193,1388,requested
3493,4341,1329,like
3494,779,1995,like
3495,1805,1355,click
3496,5602,89,click
3497,4305,2047,click
3498,3287,1539,view
3499,119,301,requested
3500,3838,334,click
3501,1329,488,view
3502,4665,282,search
3503,4758,305,click
3504,1801,1303,requested
3505,4589,16,like
3506,1496,804,view
3507,5499,1625,requested
3508,4156,1429,view
3509,5454,827,search
3510,2629,684,view
3511,2817,1792,click
3512,4584,2124,like
3513,686,896,like
3514,3964,1827,click
3515,4420,617,search
3516,1712,691,click
3517,1599,390,view
3518,4348,1495,search
3519,890,779,requested
3520,4904,193,click
3521,3230,2219,requested
3522,4830,1009,click
3523,6000,329,view
3524,2795,495,search
3525,1269,886,requested
3526,3495,2138,click
3527,4571,1578,like
3528,1332,935,view
3529,5068,169,requested
3530,4420,709,like
3531,96,822,like
3532,5639,1718,click
3533,1446,1807,view
3534,4715,1991,search
3535,3167,1298,click
3536,4922,1481,view
3537,5105,131,search
3538,2844,528,search
3539,3492,20,click
3540,1337,634,like
3541,70,1410,click
3542,621,1093,requested
3543,3703,966,like
3544,1965,1632,search
3545,1776,1910,like
3546,5997,526,requested
3547,2056,1030,view
3548,2599,473,view
3549,2826,1763,click
3550,3319,821,click
3551,642,1533,view
3552,1785,1298,requested
3553,818,1679,click
3554,5862,815,view
3555,2250,136,click
3556,684,598,like
3557,5056,1748,requested
3558,3921,663,click
3559,1535,897,view
3560,5664,2172,search
3561,3324,582,requested
3562,4515,1647,requested
3563,405,687,search
3564,1803,225,like
3565,234,69,view
3566,4779,327,view
3567,2880,1129,click
3568,4623,612,like
3569,4880,1959,like
3570,1104,1751,requested
3571,3916,1812,requested
3572,5323,2083,requested
3573,3390,505,like
3574,1603,15,view
3575,5007,616,view
3576,3305,1676,view
3577,2557,1865,click
3578,3145,2059,like
3579,5400,471,view
3580,651,1808,like
3581,549,661,search
3582,1633,1494,click
3583,231,702,view
3584,3484,133,like
3585,2564,1626,search
3586,2149,1784,like
3587,3061,1539,like
3588,166,1139,requested
3589,671,1829,view
3590,683,808,requested
3591,1779,601,requested
3592,4392,1584,view
3593,1669,2145,like
3594,1294,1950,click
3595,5759,1734,click
3596,4712,1044,click
3597,4710,1688,like
3598,4583,1927,like
3599,1343,1299,click
3600,372,422,click
3601,1525,1030,click
3602,2486,741,requested
3603,2673,709,requested
3604,3716,779,view
3605,2438,1401,search
3606,1758,1338,like
3607,4959,1574,like
3608,2039,986,click
3609,5914,610,view
3610,2786,828,search
3611,3487,1861,click
3612,2560,704,search
3613,4016,1519,like
3614,1888,1884,click
3615,4169,344,view
3616,1360,1305,like
3617,786,804,like
3618,3537,1815,search
3619,3489,1493,view
3620,1300,202,view
3621,3520,605,like
3622,2984,1962,view
3623,5324,954,search
3624,5412,523,like
3625,3244,1842,like
3626,4167,1799,requested
3627,1643,183,search
3628,3167,1741,click
3629,5285,1432,requested
3630,398,502,view
3631,2151,1475,view
3632,3136,470,requested
3633,3071,1532,requested
3634,48,308,requested
3635,256,2186,click
3636,2294,304,requested
3637,808,673,view
3638,1187,1454,search
3639,4896,1542,view
3640,3856,468,like
3641,4878,877,like
3642,3052,2008,view
3643,3091,1592,like
3644,2056,1414,view
3645,12,1766,click
3646,147,344,view
3647,3560,192,like
3648,4385,2037,search
3649,1250,434,search
3650,1726,62,like
3651,2277,24,click
3652,2886,513,search
3653,3560,2043,view
3654,817,435,click
3655,2663,682,like
3656,4879,2021,click
3657,4121,1252,like
3658,2310,1984,search
3659,5711,529,view
3660,3339,1509,search
3661,700,2004,click
3662,400,899,search
3663,239,842,search
3664,1276,1901,like
3665,5576,2124,like
3666,5457,2180,search
3667,4145,635,like
3668,5307,1550,search
3669,5403,2124,search
3670,5358,2035,like
3671,1125,1295,search
3672,4693,1741,click
3673,3326,1104,view
3674,1427,1144,requested
3675,1179,1777,requested
3676,3462,124,search
3677,4872,2157,like
3678,2842,2047,like
3679,2539,541,click
3680,582,646,like
3681,4214,1988,view
3682,4789,1863,click
3683,3273,202,click
3684,1426,985,view
3685,2461,1057,view
3686,3943,67,click
3687,4671,704,like
3688,4702,126,click
3689,4184,1511,like
3690,1880,1656,view
3691,1183,683,requested
3692,28,729,requested
3693,5993,264,like
3694,1055,1106,view
3695,1281,2103,search
3696,499,14,click
3697,1808,963,click
3698,2447,2076,like
3699,3623,1150,like
3700,233,704,view
3701,3925,81,click
3702,2365,2089,search
3703,500,1143,requested
3704,2852,224,search
3705,1246,984,view
3706,1306,1631,like
3707,2569,201,requested
3708,1162,237,click
3709,3249,374,requested
3710,3168,1232,click
3711,718,902,view
3712,1422,723,view
3713,4517,292,search
3714,538,354,like
3715,691,595,view
3716,4353,247,like
3717,605,2074,requested
3718,2914,721,like
3719,1552,1912,click
3720,692,74,search
3721,4486,1600,search
3722,3362,34,view
3723,326,1585,like
3724,473,532,click
3725,3194,1993,like
3726,1998,587,requested
3727,2603,1932,like
3728,2238,1464,click
3729,3274,484,search
3730,2774,2170,search
3731,3173,1079,click
3732,4990,717,view
3733,4920,823,search
3734,3638,1255,requested
3735,734,549,click
3736,1166,2095,like
3737,4031,463,view
3738,3537,1911,search
3739,3207,878,click
3740,4991,243,like
3741,39,1635,like
3742,4577,1898,view
3743,2874,1300,view
3744,2342,797,click
3745,3352,2101,like
3746,5657,116,requested
3747,3597,2031,like
3748,3726,699,search
3749,3398,1745,search
3750,4538,887,requested
3751,2684,1951,requested
3752,659,974,requested
3753,2468,225,requested
3754,674,1034,search
3755,5071,2111,like
3756,1251,1541,click
3757,1891,315,like
3758,1331,1405,like
3759,3121,817,requested
3760,1658,46,search
3761,2175,1139,like
3762,3280,1808,like
3763,3712,1334,like
3764,3233,1059,like
3765,4706,440,click
3766,3552,1904,search
3767,2267,1920,like
3768,1738,783,like
3769,2338,706,view
3770,409,222,click
3771,4139,1500,view
3772,1292,433,view
3773,282,1096,like
3774,3143,1284,click
3775,1942,2242,like
3776,2304,587,search
3777,3650,2033,click
3778,3606,580,click
3779,3742,549,like
3780,653,1688,like
3781,4099,2017,view
3782,5812,1614,search
3783,5247,364,like
3784,3903,2125,search
3785,2486,1115,view
3786,2482,517,click
3787,392,561,requested
3788,2904,123,search
3789,354,1965,search
3790,2749,1609,like
3791,4783,1629,view
3792,3331,1786,view
3793,1755,400,click
3794,619,1343,requested
3795,3884,1756,click
3796,3454,195,click
3797,3683,2226,like
3798,2023,65,like
3799,5490,72,requested
3800,920,441,search
3801,1539,625,search
3802,607,2084,search
3803,3776,1139,view
3804,4881,2179,requested
3805,3101,1124,search
3806,2611,1545,view
3807,4072,1916,click
3808,1784,2035,requested
3809,5925,411,view
3810,531,1879,click
3811,153,1357,like
3812,2184,501,search
3813,2204,2200,click
3814,2996,2217,search
3815,432,807,view
3816,3520,449,click
3817,2210,448,requested
3818,4577,726,search
3819,3272,299,search
3820,5136,2189,like
3821,4228,1475,like
3822,2045,982,requested
3823,1050,369,view
3824,5792,983,requested
3825,414,2158,view
3826,3150,673,like
3827,1392,395,like
3828,4906,431,like
3829,2774,619,search
3830,5977,1724,search
3831,522,1461,view
3832,5688,1751,search
3833,3895,899,view
3834,5111,1998,search
3835,3081,126,search
3836,2557,563,like
3837,2438,1290,requested
3838,89,1922,like
3839,5901,1051,requested
3840,5370,82,view
3841,4797,1561,view
3842,3343,1534,click
3843,1678,994,click
3844,5705,660,click
3845,1513,27,view
3846,3924,1726,click
3847,4400,1993,click
3848,1296,355,requested
3849,2151,1461,click
3850,3938,969,click
3851,3686,1619,view
3852,5283,1724,search
3853,713,2089,click
3854,1521,390,click
3855,3565,1863,requested
3856,1667,1667,search
3857,219,1293,click
3858,3549,1294,view
3859,3299,592,like
3860,3377,708,view
3861,1155,1332,view
3862,1214,97,search
3863,3156,425,view
3864,2436,164,view
3865,2946,501,click
3866,3608,565,click
3867,3627,1924,view
3868,22,1531,like
3869,4886,1896,search
3870,4798,1979,like
3871,2962,605,requested
3872,3074,827,search
3873,2303,725,click
3874,3079,73,requested
3875,3017,864,search
3876,4338,1912,search
3877,765,382,search
3878,3922,477,search
3879,3039,470,like
3880,2036,1971,like
3881,1690,1520,click
3882,2710,1617,click
3883,5164,1052,search
3884,676,772,requested
3885,3622,1169,view
3886,2210,1404,search
3887,4861,1283,click
3888,1294,145,view
3889,5324,890,like
3890,4242,1489,click
3891,3401,1432,click
3892,528,2212,click
3893,4274,877,like
3894,5790,84,like
3895,3050,2116,requested
3896,5693,471,like
3897,5629,340,view
3898,4974,181,view
3899,2755,263,view
3900,5478,2200,click
3901,5781,568,like
3902,5429,155,like
3903,5668,270,view
3904,289,290,view
3905,447,1670,like
3906,10,1085,search
3907,4662,1309,search
3908,149,1920,click
3909,4313,1426,view
3910,664,1574,requested
3911,2010,946,requested
3912,2213,1499,view
3913,3171,468,view
3914,1217,1259,like
3915,5123,63,like
3916,171,440,view
3917,269,419,search
3918,3237,1753,search
3919,3308,51,search
3920,4100,511,like
3921,2856,147,search
3922,4789,310,search
3923,5482,1595,view
3924,3088,1294,search
3925,2341,19,requested
3926,1724,1251,search
3927,2868,1069,search
3928,5308,1803,like
3929,2804,1453,click
3930,4407,1420,requested
3931,4795,2151,click
3932,191,1057,like
3933,347,319,like
3934,2416,650,click
3935,4999,1506,search
3936,2030,1762,like
3937,1329,704,search
3938,1087,512,search
3939,5068,2184,search
3940,1683,308,like
3941,1770,2163,view
3942,5796,1818,search
3943,5926,387,like
3944,1312,451,like
3945,1243,1971,click
3946,5368,1502,like
3947,1997,2189,view
3948,4260,53,view
3949,5826,1725,click
3950,1577,183,like
3951,2393,56,click
3952,3744,2202,click
3953,5717,298,requested
3954,1051,1948,view
3955,150,150,click
3956,635,257,like
3957,1000,1366,search
3958,5067,1802,view
3959,5902,1133,search
3960,2465,1929,click
3961,1761,1442,view
3962,2145,670,view
3963,5880,1657,click
3964,2101,317,search
3965,959,334,like
3966,4032,2097,search
3967,3931,655,view
3968,2421,1906,search
3969,3399,1911,search
3970,5364,1874,click
3971,5091,51,requested
3972,5233,1880,search
3973,2963,739,requested
3974,1397,1342,search
3975,848,1356,click
3976,3969,569,click
3977,2989,2184,search
3978,1622,2119,like
3979,1281,408,view
3980,5345,1937,search
3981,2132,1,like
3982,1637,1230,search
3983,2838,1463,click
3984,1297,1136,search
3985,1131,2250,like
3986,4910,1387,search
3987,2070,1643,search
3988,3288,1391,click
3989,5094,793,requested
3990,961,1242,click
3991,5094,1809,search
3992,480,1252,view
3993,2442,525,view
3994,5851,1238,like
3995,2368,2149,view
3996,5781,1842,requested
3997,2093,1754,like
3998,3380,2145,view
3999,933,396,requested
4000,2766,1935,requested
4001,4274,2082,like
4002,5002,1930,click
4003,4231,2212,click
4004,4216,1834,like
4005,2969,2206,view
4006,2424,571,click
4007,3121,1121,click
4008,3847,1620,search
4009,5961,1405,search
4010,1755,1459,click
4011,4919,1403,requested
4012,69,1712,search
4013,797,138,click
4014,4063,39,view
4015,4107,1156,click
4016,5450,999,like
4017,339,212,view
4018,1716,2179,like
4019,5140,2070,search
4020,2732,645,click
4021,924,1278,like
4022,1851,90,click
4023,3723,1490,search
4024,2013,1577,requested
4025,3474,53,view
4026,3730,208,view
4027,3015,1332,requested
4028,4442,129,click
4029,5437,624,view
4030,2235,867,view
4031,3679,577,click
4032,5792,799,requested
4033,5099,282,search
4034,5794,1579,search
4035,1509,679,view
4036,1464,1130,click
4037,2348,1998,like
4038,4096,327,requested
4039,5834,550,search
4040,143,2072,like
4041,1434,1051,click
4042,2346,634,search
4043,2497,861,search
4044,1269,2088,click
4045,2051,295,requested
4046,4764,1581,requested
4047,2941,1734,click
4048,5642,68,view
4049,2842,693,search
4050,2510,555,search
4051,4358,1059,view
4052,3370,2203,click
4053,5772,826,view
4054,2312,1640,search
4055,4410,1180,requested
